Hot Water System : Hot Water Supply Temperature Local (°F),AHU-01 VAV : Hot  Water Coil Flow Meter Local (gpm),AHU-01 VAV : Mixed Air Temperature Local (°F),AHU-01 VAV : Supply Fan Air Flow Local (cfm)
121.9,1.6,41.0,976.0
118.9,0.3,68.1,1233.4
121.2,0.8,61.7,1065.2
120.6,0.6,67.5,977.0
118.3,0.1,74.4,735.6
122.6,1.6,60.6,1176.3
119.5,0.3,48.7,700.1
118.8,0.2,62.1,828.8
118.4,0.1,74.9,734.2
119.7,0.4,60.5,880.4
121.6,1.1,59.8,945.3
119.8,1.6,50.0,688.4
121.3,1.6,41.8,997.4
120.9,0.2,67.6,1051.5
120.2,1.6,40.7,977.0
120.8,0.2,75.2,1167.1
118.9,0.2,75.9,850.2
119.3,0.2,62.5,801.5
119.6,0.2,63.2,820.5
120.5,0.2,75.5,1184.1
121.4,0.3,77.4,998.4
119.7,1.6,59.7,1086.6
121.7,0.4,83.0,1378.2
119.8,0.6,67.6,1003.8
121.7,1.6,59.3,1145.6
119.8,0.8,66.4,970.6
119.0,0.2,76.0,658.6
118.8,0.1,74.0,556.7
119.0,0.2,75.2,1184.6
121.2,0.4,67.2,991.1
120.8,1.6,55.4,892.6
120.9,0.4,67.1,951.6
120.5,0.4,79.4,734.7
119.6,0.4,80.1,743.9
118.8,0.1,56.8,610.4
121.8,1.6,62.1,817.1
121.6,1.6,44.0,1006.7
121.1,0.8,62.2,1049.6
122.2,1.6,39.7,978.4
121.5,1.6,58.8,1265.6
120.8,0.2,75.2,750.8
120.6,0.3,67.5,1000.4
121.0,0.3,66.2,872.1
117.9,0.1,74.2,716.6
119.0,0.2,75.0,716.6
119.5,0.8,62.1,1057.9
119.8,1.6,54.5,633.3
120.3,0.6,80.4,1361.1
120.2,1.1,60.8,1329.4
119.1,0.1,75.0,748.8
121.9,1.6,54.1,915.5
119.6,1.6,41.8,977.9
121.2,0.3,78.6,1360.6
115.3,0.2,74.8,1330.4
121.0,0.3,74.2,1168.5
119.9,1.6,54.9,890.7
122.5,1.6,41.7,989.1
118.1,0.1,73.1,651.3
121.4,0.8,62.1,1087.1
119.7,1.6,53.2,1046.7
71.5,0.3,71.7,1410.8
122.0,1.6,56.0,880.4
121.3,0.6,71.4,725.9
119.9,0.3,75.9,1167.1
119.7,1.6,54.6,1167.1
119.3,0.2,68.5,1075.4
118.9,0.1,72.4,660.6
119.6,1.6,46.3,976.5
121.6,0.6,68.7,650.3
119.4,0.2,62.9,809.3
119.6,1.6,45.4,976.5
120.9,1.1,55.1,1143.2
120.8,0.2,69.0,1067.6
119.0,0.2,75.3,1172.9
120.9,1.6,60.6,1162.2
118.8,0.1,75.0,749.3
119.9,0.2,75.6,1187.1
119.4,0.2,74.4,1180.7
119.3,0.1,75.1,753.7
121.8,1.6,46.6,978.4
120.1,0.6,69.9,1151.0
118.5,0.2,75.9,1351.8
121.4,1.6,60.8,1177.8
122.6,1.6,53.8,876.5
120.2,1.6,58.8,535.3
122.5,1.6,41.8,973.1
121.9,0.6,81.6,1386.9
119.5,0.2,74.4,970.6
120.1,0.2,74.7,825.3
122.6,1.6,55.9,902.4
121.0,1.6,59.9,1080.3
121.7,0.8,63.6,1348.9
121.0,1.6,41.8,995.5
119.8,1.6,60.0,1071.0
120.2,0.2,75.1,1165.6
118.6,0.1,75.0,738.6
119.1,0.2,62.2,803.9
121.0,0.8,61.9,1060.3
120.2,0.4,66.8,994.5
118.3,0.1,74.5,724.9
120.3,1.6,61.0,517.2
122.5,1.6,62.1,1170.5
120.9,0.2,75.8,653.3
120.1,0.6,53.0,530.9
119.9,0.2,75.7,656.7
119.8,0.2,75.4,579.2
119.2,0.1,74.3,722.5
120.9,0.3,72.1,859.5
120.9,0.8,53.9,551.4
122.3,1.6,41.3,995.5
121.5,0.4,77.5,1181.7
119.1,0.1,73.2,668.4
119.9,0.8,62.3,1056.4
121.0,0.8,66.5,1349.9
118.4,0.1,72.8,989.1
119.9,1.1,54.7,1159.8
120.4,0.2,76.6,1095.4
119.8,0.2,74.9,1157.8
121.4,0.6,53.0,534.8
120.9,0.4,77.6,1182.7
119.8,0.3,61.2,513.3
120.0,0.2,75.2,1202.2
121.4,1.6,55.5,1193.9
119.0,0.2,75.7,647.9
120.3,0.2,75.8,656.7
119.9,0.4,59.3,877.5
121.1,0.6,65.7,626.0
69.5,0.0,73.2,1357.7
121.1,0.5,60.7,1005.7
120.8,1.6,59.4,534.3
121.5,0.6,69.8,1183.2
120.2,0.5,78.4,1183.7
119.9,0.2,75.1,1154.4
121.5,1.1,56.2,593.3
119.5,1.1,56.2,599.6
120.1,0.2,75.1,1170.0
69.5,0.0,73.3,1340.1
119.3,0.2,76.0,681.0
120.3,0.2,75.1,1198.3
119.9,0.2,68.4,1070.6
118.9,0.2,63.1,805.8
119.7,0.2,62.7,820.5
119.4,0.2,74.8,1184.6
121.5,0.6,67.7,634.2
119.1,0.2,76.0,633.3
120.7,0.2,75.9,649.8
121.2,0.8,53.9,524.1
121.5,0.6,82.2,1367.0
122.3,1.6,54.7,893.6
119.2,0.2,75.5,668.4
120.7,0.2,73.9,1024.2
118.4,0.1,77.0,1094.9
122.4,1.6,55.5,639.1
119.3,0.1,74.8,734.2
119.3,0.1,74.8,734.2
119.2,0.1,74.4,1271.4
118.6,0.1,73.9,728.3
119.0,0.4,78.5,1383.0
119.9,1.1,55.3,1117.8
121.3,0.6,73.1,1174.4
121.3,0.1,70.8,998.4
120.5,0.8,53.7,528.0
119.1,0.2,75.3,918.5
121.1,0.8,69.5,1258.2
118.9,0.2,62.3,808.8
122.0,1.6,50.1,672.3
121.8,1.1,63.4,1069.1
121.6,0.8,56.3,1155.4
121.0,0.4,79.5,1341.1
120.8,0.3,65.7,899.0
120.4,0.2,75.2,1165.6
120.4,0.4,77.4,1163.2
117.8,0.1,73.2,626.9
121.4,0.4,76.3,1162.2
119.2,0.1,75.1,722.5
121.8,1.6,54.6,1160.3
119.3,0.1,74.2,738.1
121.1,1.0,61.6,615.2
121.0,1.6,39.9,1009.6
120.0,1.6,40.6,961.8
122.4,1.6,61.8,1157.3
120.2,1.6,59.1,1184.6
120.7,0.8,62.2,1045.2
119.9,1.6,54.7,894.6
119.0,0.1,75.2,737.1
122.3,1.6,61.5,774.6
121.8,0.8,62.6,1076.4
119.7,0.2,75.2,1179.3
121.9,1.6,56.1,979.4
121.6,1.6,46.6,959.9
120.0,0.6,81.9,1359.6
120.2,0.6,70.1,1121.7
122.2,1.6,62.1,1193.9
119.6,0.2,75.9,667.4
120.3,0.8,61.8,1083.2
121.7,1.1,55.2,1158.3
118.2,0.1,75.0,743.0
119.7,1.6,55.5,1158.8
119.4,0.2,74.9,1005.7
121.2,1.6,62.7,802.9
120.6,0.2,75.2,1166.1
119.4,0.2,62.5,815.6
121.7,0.8,61.8,1048.6
119.9,1.6,58.6,1367.0
121.1,1.1,55.9,616.2
120.8,0.2,75.3,716.1
121.1,0.8,61.6,1069.1
104.5,0.3,74.9,1425.0
121.4,0.4,79.3,708.8
119.3,0.4,81.4,348.1
122.1,1.1,55.6,1149.0
120.0,0.2,61.5,810.2
100.5,0.2,75.8,1368.4
120.1,1.6,58.0,1167.1
120.0,0.4,78.2,1182.7
121.8,0.6,82.1,1366.5
120.4,0.2,76.9,947.7
119.9,0.8,55.8,704.9
120.5,0.8,69.2,1278.2
121.1,1.1,53.6,531.9
120.8,0.6,73.8,1138.8
121.2,0.8,64.2,1350.9
69.5,0.2,73.6,1358.2
120.6,1.6,40.5,957.9
118.9,0.1,73.4,606.9
119.6,0.4,58.0,567.9
120.0,1.6,73.7,652.8
121.0,0.8,61.8,1075.4
119.9,0.6,71.3,716.1
121.5,0.4,81.7,1367.0
119.7,0.8,62.3,1092.0
119.6,0.8,62.0,1078.4
120.4,0.2,69.7,572.3
119.6,1.6,49.9,1237.8
119.9,0.6,67.2,986.7
122.5,1.6,53.6,890.7
121.0,0.2,69.0,1065.7
120.2,0.4,78.3,1176.8
119.6,0.3,74.5,1191.9
118.1,0.1,74.9,738.6
120.9,0.3,63.1,1005.2
118.6,0.3,77.5,1373.8
120.5,0.2,75.1,990.6
120.5,0.2,74.0,820.0
119.9,1.6,46.7,954.5
120.0,0.8,62.2,1080.8
119.4,0.2,74.9,1181.7
120.2,0.2,75.3,1166.1
120.9,0.2,75.8,687.4
119.5,0.8,61.6,634.2
119.5,0.4,57.1,551.4
121.2,1.6,59.3,1314.8
118.1,0.1,75.1,734.7
119.3,0.4,82.9,1354.3
119.6,0.3,78.2,1390.4
121.5,0.8,62.3,803.9
119.3,0.1,73.3,642.0
121.7,0.4,82.3,1351.4
120.0,0.2,62.8,839.5
122.4,1.6,61.2,535.3
118.8,0.2,75.5,909.2
119.1,0.1,74.0,1323.1
120.2,1.6,55.2,995.0
120.6,0.2,74.2,1186.1
120.9,1.1,60.9,1340.1
119.8,0.8,56.2,1146.6
121.3,0.3,65.5,866.8
120.1,0.3,73.8,1163.2
121.5,0.4,78.4,1210.5
119.8,0.6,71.4,743.4
121.4,0.8,64.6,893.1
119.9,1.6,58.6,1168.1
122.3,1.6,59.2,523.1
120.4,0.2,75.2,1177.3
120.2,1.1,65.0,825.3
119.1,0.1,71.8,1005.2
119.4,0.4,66.8,948.2
120.5,0.4,75.1,1211.4
120.9,0.2,74.7,1182.2
121.6,0.8,62.4,1035.5
120.9,0.6,81.7,1379.6
121.3,0.6,61.0,786.8
119.3,0.4,83.1,1349.9
120.6,1.1,55.6,596.7
121.9,1.6,51.5,1285.1
121.2,0.3,71.6,816.6
118.9,0.1,73.1,659.1
119.6,0.2,67.9,1077.4
121.0,0.3,56.6,522.6
119.3,0.2,69.2,1071.0
119.3,0.2,75.8,663.5
121.0,1.6,59.5,532.8
120.1,0.2,62.7,795.6
119.7,0.6,69.7,648.9
121.3,0.3,77.5,1375.2
121.7,0.6,71.8,727.4
121.3,0.8,66.4,970.1
119.6,0.1,59.9,618.2
120.6,0.2,74.2,1185.1
120.9,1.6,58.5,1249.5
118.2,0.1,72.5,1010.1
120.8,0.2,75.2,1172.0
118.7,0.1,69.2,657.6
120.4,0.2,74.3,549.9
119.2,0.2,74.3,837.0
121.7,0.8,69.2,1253.4
121.8,0.6,71.4,690.3
118.7,0.2,75.3,1202.2
120.7,0.3,69.0,1001.8
117.8,0.1,74.6,720.5
121.3,0.6,67.4,977.0
122.1,1.6,55.9,632.3
119.3,0.2,74.4,833.1
118.5,0.1,72.8,633.3
120.6,0.8,69.1,1228.0
120.5,0.4,77.7,744.4
120.5,0.2,76.0,636.7
69.4,0.0,73.0,1363.1
117.9,0.1,57.0,619.1
121.6,0.8,68.4,1253.4
118.6,0.2,73.4,826.3
120.1,0.3,78.4,1375.2
120.8,0.2,75.0,1171.0
120.8,0.1,71.1,1022.3
121.1,1.6,59.6,538.7
117.6,0.2,76.6,1350.9
122.8,1.6,57.9,1342.6
120.8,0.3,76.5,1373.3
122.4,1.6,57.1,895.5
122.3,1.1,59.8,1346.5
120.1,0.2,74.3,1166.6
118.0,0.1,73.2,650.3
120.3,0.2,74.6,689.3
122.6,1.6,60.2,540.2
120.2,1.6,75.3,1342.1
120.2,0.2,74.4,808.8
121.5,0.8,74.2,1355.3
121.0,0.3,61.9,536.7
120.2,0.2,75.2,917.5
122.1,1.1,60.3,875.1
120.8,0.2,75.8,636.7
82.2,0.3,72.2,1401.6
120.2,0.4,82.9,1364.0
119.8,1.6,61.4,1180.2
120.0,0.2,75.4,913.1
122.1,0.8,65.7,1321.1
120.8,0.6,71.0,668.9
121.2,1.6,56.0,902.4
121.0,0.3,58.6,534.3
119.7,0.6,65.1,649.8
121.7,0.6,65.0,648.9
121.9,1.6,59.8,1169.0
118.9,0.1,56.9,589.9
120.1,0.6,67.3,1017.4
122.4,1.6,48.7,1242.6
120.4,0.6,66.5,636.2
119.7,0.8,67.9,1273.8
119.9,0.1,76.5,1080.8
121.0,0.8,56.1,1120.8
122.8,1.6,60.2,518.2
119.4,0.1,75.1,737.6
119.4,0.2,75.6,661.5
120.8,0.2,75.7,677.6
121.5,0.3,78.3,1392.3
120.9,1.6,41.5,983.3
122.7,1.6,59.4,1171.0
119.7,0.6,68.8,625.0
121.3,0.3,66.6,874.6
119.3,0.1,74.2,751.7
120.8,0.6,71.0,708.3
110.3,0.1,72.2,1323.6
119.6,0.8,61.9,1069.1
119.4,0.2,69.0,1075.4
121.1,0.8,61.9,1075.9
118.1,0.2,75.9,1358.2
120.9,0.6,71.3,710.3
122.6,1.6,59.4,530.4
117.8,0.1,73.2,636.7
119.7,0.3,71.1,837.0
115.7,0.2,76.3,1369.4
121.0,0.4,83.2,1391.8
119.0,0.2,74.3,801.0
70.1,0.1,71.6,1355.3
119.7,0.2,62.8,815.6
119.7,0.4,78.4,1169.5
119.6,0.6,67.7,1007.7
118.5,0.1,74.2,717.6
121.0,0.8,69.6,1259.2
120.6,0.2,74.4,1187.6
120.8,1.1,63.5,954.5
118.5,0.1,73.2,652.3
119.6,0.8,62.2,1081.3
119.4,0.6,82.1,1390.4
120.4,1.6,40.3,961.8
119.9,0.6,67.3,990.1
119.6,0.8,62.5,1042.3
119.6,0.2,75.0,1169.5
119.2,0.2,74.9,653.3
118.4,0.1,74.2,720.5
120.7,0.2,75.2,1189.0
119.8,0.2,74.2,825.8
121.4,0.8,65.2,956.0
119.8,1.6,41.6,976.0
119.1,0.2,75.7,634.7
119.3,0.1,73.0,998.4
119.6,0.6,70.2,1172.4
119.7,0.2,77.0,902.4
119.3,0.1,73.4,678.6
119.9,0.2,62.5,827.3
120.2,0.2,74.8,661.5
122.1,1.6,56.1,1289.9
120.3,0.2,75.7,895.1
122.4,1.6,61.0,1167.6
120.1,1.6,61.2,1181.7
121.8,0.8,61.9,1076.4
121.6,1.1,65.0,797.6
118.0,0.1,74.5,1303.1
119.1,0.2,75.4,609.4
119.5,0.2,68.5,1066.7
117.9,0.1,73.3,631.8
121.7,0.8,62.5,1080.3
121.1,0.8,53.3,539.7
121.0,1.6,54.5,601.6
119.6,0.3,78.8,1350.9
120.3,0.6,69.4,1162.7
121.8,1.6,45.5,969.6
69.5,0.0,73.6,1360.6
118.8,0.3,69.1,1222.7
122.8,1.6,58.0,1345.5
120.2,0.4,82.4,1383.5
69.5,0.0,73.4,1377.7
119.8,0.4,78.4,1157.8
122.7,1.6,61.2,645.0
119.7,0.2,62.0,784.4
119.6,0.8,62.0,1076.4
117.9,0.1,75.2,740.5
120.2,1.1,63.3,1087.1
119.5,0.6,66.9,977.9
121.6,0.4,78.6,749.8
119.9,1.6,50.3,693.2
119.3,0.2,75.2,1150.5
120.9,0.2,76.0,657.2
121.6,0.6,65.4,626.0
122.5,1.6,48.5,954.5
118.8,0.2,75.3,1164.6
122.1,0.8,69.8,1367.9
121.5,1.1,56.3,598.7
121.1,0.3,76.6,663.5
120.9,0.2,67.6,1080.8
120.1,1.6,62.3,808.3
121.5,0.8,62.2,1058.4
121.6,0.8,62.0,1073.0
121.6,1.6,39.9,974.0
122.2,1.1,53.7,545.5
121.8,0.8,64.7,895.5
120.2,0.2,75.1,1179.3
118.6,0.1,74.5,739.1
117.9,0.1,72.6,1004.3
119.9,0.2,61.9,836.6
122.2,1.1,55.2,1152.5
121.6,0.4,67.2,970.1
120.7,1.2,64.7,772.2
119.5,1.6,47.2,961.4
96.6,0.1,72.1,1338.2
120.9,0.2,74.2,1164.2
119.6,0.2,62.4,810.7
119.5,1.6,40.5,962.8
119.0,0.2,75.3,658.6
119.6,0.8,53.7,543.1
120.6,0.8,68.6,1215.3
120.0,0.4,81.0,1347.0
119.9,1.1,53.7,540.2
119.0,0.3,78.5,1381.1
121.1,0.3,75.0,1169.0
122.0,0.8,56.5,1306.0
120.0,1.1,61.1,1073.5
120.5,0.2,74.7,1168.1
119.5,0.6,71.4,692.7
120.0,0.8,62.0,1087.6
117.9,0.1,71.9,643.5
120.3,0.4,78.9,747.3
119.1,0.1,74.7,1291.4
121.0,0.6,69.4,623.0
118.0,0.1,72.6,972.1
69.4,0.0,72.8,1381.6
122.3,1.6,49.7,717.1
121.5,0.6,82.1,1398.6
121.0,0.2,75.2,684.5
120.3,0.6,69.3,649.8
120.6,0.3,65.5,866.3
121.6,1.6,40.6,971.6
119.7,1.1,53.4,516.8
120.9,0.2,75.4,657.6
119.4,0.1,74.8,723.5
120.7,0.2,75.0,1155.9
120.0,0.8,61.8,1084.7
119.4,0.2,75.2,1166.6
121.2,1.6,59.9,1256.8
121.7,0.6,68.1,958.9
119.6,0.8,66.6,981.8
122.1,1.6,58.7,1358.7
119.7,0.8,61.7,709.3
119.5,0.2,75.3,1182.2
119.3,0.1,75.0,716.6
119.8,0.8,62.4,1085.7
120.6,1.1,62.7,1078.4
119.0,1.4,74.7,1298.7
119.1,0.2,75.2,1151.0
121.2,1.6,60.9,1057.9
118.8,0.2,62.2,799.0
121.5,0.6,72.0,690.8
120.7,1.6,47.1,1047.2
120.6,0.2,75.3,804.9
121.8,0.6,82.3,1381.1
121.3,0.8,69.7,1254.3
119.7,0.2,69.5,913.6
120.9,0.3,73.9,1160.3
121.3,1.6,61.4,623.5
120.8,1.1,61.0,997.9
121.6,1.6,58.1,540.6
119.2,0.1,74.0,752.7
119.5,0.3,73.7,1177.3
119.8,0.2,75.1,917.5
122.2,0.8,63.5,1338.2
120.3,0.4,74.5,810.2
119.8,0.4,67.6,979.4
119.7,0.4,57.1,524.1
121.2,1.2,63.4,1078.8
121.4,1.1,63.6,1388.9
120.0,1.6,59.3,524.6
120.5,0.2,74.4,871.7
120.3,1.6,58.7,1314.8
119.9,1.6,56.1,600.6
118.6,0.1,74.5,1312.8
119.3,0.2,74.4,1172.0
120.3,0.2,75.1,639.1
120.4,0.2,75.4,1173.9
121.0,1.6,57.8,1317.2
119.6,0.2,76.9,1377.7
120.1,1.6,58.8,1268.0
120.9,0.2,74.4,863.9
120.5,1.6,56.5,1322.6
122.4,1.6,61.3,1150.5
118.3,0.1,75.1,721.0
121.3,1.6,53.0,885.8
122.2,1.6,53.6,889.2
119.4,0.6,67.5,981.3
119.7,0.2,74.8,851.7
120.8,0.4,81.5,1362.6
121.8,0.8,62.4,1079.8
121.9,0.6,82.0,1393.3
118.8,0.3,76.1,1390.8
121.4,1.6,58.9,1282.1
120.1,0.2,61.6,837.0
118.8,0.2,75.4,917.0
119.1,0.2,74.9,1180.7
120.0,0.3,61.5,543.6
119.3,1.1,56.0,623.0
121.1,0.8,62.5,1051.5
121.8,0.8,61.7,803.9
119.4,0.2,75.2,1174.9
120.3,1.6,40.8,990.1
120.0,0.2,61.7,829.7
119.4,0.6,53.1,546.5
118.6,0.1,74.7,740.5
120.9,0.2,75.8,649.4
119.7,0.2,75.5,1190.0
119.5,0.4,59.2,528.9
120.2,1.6,57.0,627.4
119.2,0.3,73.7,1152.0
119.1,0.1,75.2,739.1
122.1,1.6,59.1,1155.9
118.1,0.2,70.9,658.6
121.9,1.6,53.6,885.8
120.1,0.6,65.9,667.4
118.0,0.1,74.2,741.5
118.7,0.1,71.6,641.1
122.3,1.1,60.1,875.6
118.7,0.1,73.4,1280.2
108.6,0.3,72.9,1386.9
119.7,0.4,82.9,1374.8
121.4,0.4,67.6,1009.1
120.3,0.2,75.5,1003.3
119.6,0.2,75.2,1151.5
120.0,0.4,67.0,959.9
120.6,0.3,77.4,1396.2
121.5,0.6,67.4,633.8
120.0,0.2,75.0,1191.5
122.0,0.8,64.7,888.2
121.8,0.8,62.1,794.6
121.6,0.6,67.5,1005.2
120.9,0.6,62.3,881.4
119.5,1.5,40.1,967.7
121.1,0.8,61.9,1039.8
120.4,0.8,69.7,1262.1
121.6,0.8,69.4,1223.1
120.8,0.2,74.9,1192.4
119.8,1.2,62.8,1076.9
120.1,0.2,75.6,665.4
121.8,0.8,62.5,1048.1
119.7,0.6,62.8,909.2
121.4,1.6,41.1,953.1
122.3,1.6,58.8,1343.6
119.6,0.6,67.5,979.4
119.7,0.2,61.9,822.9
122.6,1.6,57.7,892.6
119.3,0.1,75.1,752.7
121.2,1.1,53.7,532.8
121.4,0.8,61.7,1076.9
122.5,1.6,59.5,1320.6
121.3,1.1,54.9,1120.3
120.4,0.4,78.3,1175.9
118.8,0.2,61.8,827.3
121.1,0.3,76.7,1004.3
119.9,0.6,69.1,631.8
117.9,0.1,73.3,644.0
122.8,1.6,60.5,521.6
119.4,0.2,61.7,821.0
118.6,0.2,74.9,1198.3
121.7,0.8,62.1,1054.0
120.9,0.3,78.9,1342.6
120.6,0.8,61.9,1053.5
119.8,1.6,57.8,1186.1
120.4,1.6,62.0,793.7
121.4,1.6,60.7,1162.7
119.6,0.3,61.3,500.2
121.6,0.8,61.8,1077.9
120.0,0.4,66.6,991.6
120.3,0.8,62.3,1051.1
119.1,0.2,75.2,1186.6
121.5,0.8,61.5,1060.3
120.7,0.3,49.2,701.0
121.0,0.3,61.4,532.4
119.8,0.6,71.9,1169.5
121.7,1.6,61.4,1154.4
120.7,1.6,57.7,1159.8
121.8,0.8,55.2,705.4
120.5,0.2,74.5,1186.1
120.2,0.2,74.2,833.6
120.6,0.4,75.6,825.8
119.8,1.6,57.8,1146.6
119.8,0.3,68.1,1245.1
120.9,0.3,47.8,682.5
121.3,1.6,61.3,1187.1
119.0,0.2,74.4,744.9
120.2,0.2,75.2,606.9
120.5,0.8,66.5,952.1
118.8,0.2,69.8,1058.9
118.2,0.1,74.9,713.2
121.8,0.8,66.4,1266.0
119.0,0.2,75.1,739.5
121.5,1.6,60.4,607.9
119.2,0.2,62.4,813.2
120.7,0.2,75.1,1171.5
119.0,0.1,75.0,733.7
120.9,0.8,70.1,1249.0
119.2,0.2,74.3,1008.2
122.2,1.6,47.3,977.4
119.5,0.6,82.0,1377.2
118.4,0.1,74.1,729.8
120.0,0.3,61.3,563.1
122.4,1.6,41.7,969.2
122.3,1.6,59.9,1347.5
120.3,0.6,67.2,981.8
120.3,0.6,67.3,644.0
119.8,0.2,73.9,1193.9
119.3,0.2,68.6,1069.6
121.9,1.1,65.0,766.4
119.5,0.2,75.2,716.6
121.1,1.1,53.4,536.7
120.2,0.2,73.6,1190.0
119.7,0.2,75.5,1184.1
120.6,0.2,75.1,1161.2
121.5,0.4,77.8,1153.4
120.3,0.4,75.5,827.3
120.1,0.2,69.6,1073.5
120.5,0.8,56.0,1162.7
120.0,0.2,75.3,576.7
119.1,0.1,72.7,999.9
118.5,0.1,73.3,625.0
119.8,0.8,62.1,1069.1
121.6,0.6,61.0,785.4
122.1,1.6,61.3,805.8
119.2,0.1,58.3,624.0
119.1,0.2,75.0,1196.3
120.7,1.6,61.0,612.8
121.7,0.8,62.0,1077.9
122.0,1.1,55.0,1136.9
120.0,0.4,77.8,1191.0
121.5,0.4,78.4,1155.4
120.4,0.4,68.5,993.0
121.4,0.6,72.1,1162.7
120.8,0.1,69.4,556.2
120.3,0.2,67.7,1070.1
120.5,1.6,61.8,1159.8
121.0,0.4,73.6,818.0
119.2,0.2,75.7,923.8
119.8,1.6,60.8,1160.7
122.5,1.6,42.1,979.9
119.6,0.2,75.8,651.3
122.4,1.6,61.2,1196.3
120.0,0.2,61.7,820.0
118.4,0.1,75.2,743.9
118.1,0.1,75.0,736.6
121.7,0.6,65.0,629.9
117.8,0.1,74.1,715.2
120.0,0.2,62.5,826.3
120.7,1.6,45.5,964.3
120.9,0.8,63.4,1346.0
118.8,0.1,72.8,634.7
121.5,1.1,61.6,1358.2
120.5,0.2,75.2,1186.6
121.8,0.8,61.9,1061.3
119.0,0.1,73.3,645.9
118.5,0.1,56.9,595.2
119.9,0.8,64.3,895.1
122.1,0.8,65.5,897.5
120.1,0.6,69.3,622.1
120.1,0.2,77.2,908.2
118.0,0.1,71.6,1022.3
120.8,1.6,39.9,1008.2
120.7,0.8,62.2,894.6
120.0,0.8,61.7,1044.7
118.5,0.1,73.3,632.8
122.7,1.6,40.3,978.4
122.5,1.6,58.4,1342.6
120.0,1.6,67.3,1310.4
122.5,1.6,55.5,1142.7
121.1,0.3,76.3,642.0
121.4,1.6,43.6,985.2
120.3,1.1,61.1,1069.1
119.4,0.2,76.0,665.0
121.4,0.3,74.0,1055.9
121.2,1.1,63.7,1331.4
120.9,0.2,75.1,1156.4
120.7,0.4,81.6,1364.5
120.5,0.3,76.5,1409.4
119.6,0.2,75.4,735.6
120.1,0.2,75.7,646.4
121.7,1.1,53.1,527.0
122.0,0.6,69.0,644.5
120.3,0.3,75.7,1013.0
118.3,0.1,74.2,1314.3
120.3,0.2,75.0,744.9
120.3,0.2,74.2,563.1
120.2,0.4,60.0,860.4
122.7,1.6,75.0,656.7
118.4,0.1,73.2,644.0
120.9,0.2,75.3,680.6
119.7,0.4,79.1,727.8
121.4,0.4,77.3,1156.8
117.9,0.1,58.1,606.5
119.2,0.2,75.2,1172.0
120.2,0.3,67.5,1231.9
119.5,0.1,75.1,720.5
121.5,0.4,76.2,1184.6
120.1,0.2,75.0,725.4
120.6,0.3,76.0,668.4
122.0,1.6,60.9,1210.0
120.9,0.3,78.0,1397.2
119.9,0.8,68.6,1258.2
121.5,0.8,53.4,533.3
122.1,1.1,78.1,1378.7
120.1,1.6,40.0,970.1
120.5,0.6,67.4,649.4
121.8,1.5,53.1,903.8
121.5,0.8,68.9,1210.5
120.2,1.6,53.6,859.0
119.8,0.2,61.9,809.3
119.7,0.3,76.4,1398.6
120.0,1.6,59.5,1322.6
120.9,0.3,77.3,994.0
120.2,0.2,63.6,813.6
121.8,0.6,71.0,711.3
119.3,0.1,74.6,730.8
122.1,0.8,64.4,905.8
119.6,1.6,50.7,1260.2
119.7,1.6,57.6,1164.6
120.2,1.6,46.5,929.7
117.9,0.1,71.9,641.1
122.3,1.6,61.5,1186.1
121.2,0.4,82.7,1336.2
121.5,0.8,64.1,1355.7
120.6,0.6,68.0,614.3
120.9,1.6,57.7,568.9
119.6,0.6,67.7,951.1
121.4,0.4,82.5,1364.0
120.2,0.6,80.2,1400.1
120.2,0.3,66.2,882.4
119.4,0.2,75.9,658.1
119.8,1.6,41.8,952.1
121.6,0.6,64.5,661.1
121.0,0.6,61.1,809.3
122.7,1.6,60.3,1180.7
120.1,1.6,60.6,1173.9
120.0,0.2,75.2,1173.9
121.5,0.3,77.4,1337.2
120.4,1.6,60.6,1090.1
119.6,1.1,55.9,604.5
121.2,0.3,66.0,873.6
119.2,0.2,75.2,999.9
120.6,0.4,80.0,766.8
118.2,0.1,71.7,1003.3
122.0,1.1,55.4,1142.2
118.3,0.1,61.3,618.6
120.6,0.8,62.3,1071.0
119.5,0.2,75.1,1197.8
119.6,0.6,67.5,995.0
117.8,0.1,71.7,980.4
119.6,0.2,76.0,665.9
121.4,1.6,61.8,1154.4
119.7,0.3,60.6,522.1
119.7,0.3,61.9,536.3
119.9,0.2,61.9,799.5
121.5,0.4,77.4,1185.1
119.3,0.1,73.4,648.4
118.8,0.1,73.9,1308.5
121.9,1.1,53.5,528.9
120.9,0.8,54.3,496.3
120.1,0.2,75.1,1156.4
121.5,0.8,55.9,1160.3
119.6,0.4,82.4,1363.5
119.8,0.2,69.4,913.6
118.7,0.1,73.3,660.6
121.2,0.8,62.2,629.9
119.0,0.2,75.2,1184.1
121.6,0.6,69.8,1150.0
121.4,0.6,60.9,787.3
117.9,0.1,73.2,656.7
121.2,1.6,53.4,917.5
118.5,0.1,61.4,606.9
120.6,0.6,69.4,1186.1
118.9,0.2,61.4,816.6
119.2,0.1,73.2,676.2
118.9,0.1,74.1,737.1
120.7,0.6,67.7,986.7
121.4,0.8,62.1,591.8
121.5,0.8,64.4,1355.3
121.9,0.6,69.3,626.9
122.1,1.6,44.9,964.3
120.8,0.8,65.2,915.0
120.4,0.2,75.2,1163.2
121.8,0.8,58.7,705.4
