Discharge Temp(F),Water Temp(F),Water Flow Rate(gpm),Intake Air Temp(F),Air Flow(cfm)
77,119.4,0.2,73.6,831.2
77.1,119.1,0.2,73.7,824.4
77.2,118.8,0.2,73.7,811.2
77.2,118.6,0.2,73.8,844.4
77.2,118.6,0.2,73.8,809.7
77.2,118.7,0.2,73.8,872.6
77.2,118.9,0.2,73.9,796.6
77.1,119.2,0.2,73.9,826.8
77.1,119.7,0.2,73.7,836.6
77.1,119.7,0.2,73.7,836.6
77.2,119.9,0.2,73.7,830.2
77.2,120.1,0.2,73.8,826.3
77.3,120.3,0.2,73.9,858.5
77.3,120.4,0.2,73.9,832.2
77.3,120.5,0.2,74,820
77.4,120.5,0.2,74,820
77.5,120.5,0.2,74,821.9
77.5,120.4,0.2,74.2,852.2
77.6,120.3,0.2,74.2,847.8
77.6,120.1,0.2,74.1,823.4
77.7,119.8,0.2,74.1,832.7
77.9,119.5,0.2,74.2,836.6
78.2,119.2,0.2,74.3,833.1
78.9,119,0.2,74.3,801
79,119,0.2,74.3,799.5
79.4,119.2,0.2,74.3,835.1
79.6,119.5,0.2,74.3,844.8
79.6,119.8,0.2,74.3,839.5
79.6,120.1,0.2,74.3,836.1
79.6,120.4,0.2,74.4,836.1
79.5,120.7,0.2,74.3,830.7
79.4,120.9,0.2,74.3,854.1
79.4,120.9,0.2,74.3,823.4
79.4,120.9,0.2,74.3,833.6
79.3,120.7,0.2,74.3,860.9
79.3,120.4,0.2,74.2,807.3
79.3,119.9,0.2,74.2,816.1
79.4,119.5,0.2,74.2,827.3
79.5,119.2,0.2,74.3,837
79.5,119.2,0.2,74.3,837
79.5,119.5,0.2,74.3,840.9
79.6,119.8,0.2,74.3,839.5
79.5,120.2,0.2,74.3,815.6
79.5,120.5,0.2,74.3,827.8
79.5,120.7,0.2,74.3,838.5
79.4,120.9,0.2,74.4,863.9
79.4,120.9,0.2,74.4,860.4
79.3,120.9,0.2,74.2,829.2
79.3,120.7,0.2,74.1,859.5
79.3,120.3,0.2,74.2,812.2
79.4,119.8,0.2,74.2,825.8
79.4,119.4,0.2,74.2,854.1
79.5,119.1,0.2,74.2,837.5
79.5,119.4,0.2,74.3,827.8
79.5,119.5,0.2,74.3,827.8
79.5,119.9,0.2,74.3,822.9
79.4,120.2,0.2,74.2,852.2
79.4,120.5,0.2,74.2,824.9
79.3,120.7,0.2,74.2,810.7
79.3,120.9,0.2,74.1,830.7
79.3,121,0.2,74.1,818
79.3,120.9,0.2,74.2,819.5
79.4,120.6,0.2,74.2,821.4
79.4,120.2,0.2,74.3,828.3
79.5,119.8,0.2,74.2,844.4
79.6,119.3,0.2,74.3,834.6
79.6,119.1,0.2,74.3,824.9
79.6,119.2,0.2,74.3,832.7
79.5,119.8,0.2,74.3,829.2
79.5,---,0.2,74.3,815.6
79.5,120.2,0.2,74.3,815.1
79.4,120.5,0.2,74.2,832.7
79.4,120.8,0.2,74.2,849.7
79.4,120.9,0.2,74.3,831.7
79.4,121,0.2,74.2,810.2
79.4,120.9,0.2,74.3,836.6
79.4,120.6,0.2,74.3,841.9
79.5,120.2,0.2,74.4,808.8
79.5,119.8,0.2,74.3,816.6
79.6,119.3,0.2,74.4,833.1
79.6,119.1,0.2,74.3,835.6
79.5,119.2,0.2,74.4,840
79.5,119.5,0.2,74.3,822.4
79.5,120.2,0.2,74.2,833.6
79.5,120.2,0.2,74.2,843.9
79.5,120.6,0.2,74.2,800.5
79.5,120.8,0.2,74.3,816.6
79.5,120.9,0.2,74.3,829.7
79.6,121,0.2,74.4,809.7
79.6,120.8,0.2,74.5,824.4
79.6,120.5,0.2,74.4,871.7
79.7,120.1,0.2,74.5,830.7
79.7,119.7,0.2,74.5,841.9
79.7,119.2,0.2,74.5,843.9
79.7,119.1,0.2,74.5,844.4
79.7,119.3,0.2,74.4,822.4
79.7,119.6,0.2,74.4,833.1
79.6,120,0.2,74.3,831.2
79.7,120.6,0.2,74.4,840.5
79.7,120.6,0.2,74.4,840.5
79.8,120.8,0.2,74.5,845.8
79.8,121,0.2,74.6,827.3
79.8,121,0.2,74.6,844.4
79.8,120.8,0.2,74.7,846.8
79.8,120.5,0.2,74.7,842.9
79.9,120.1,0.2,74.7,825.3
79.9,119.6,0.2,74.7,777.1
79.9,119.2,0.2,74.7,838.5
80,119.1,0.2,74.7,816.1
80.1,119.3,0.2,74.7,821.9
80.2,119.7,0.2,74.8,851.7
80.3,120,0.2,74.9,822.4
80.3,120.4,0.2,75.1,855.6
80.4,120.9,0.2,75.1,826.8
80.4,121,0.2,75.2,837
80.4,121.2,0.2,75.2,828.3
80.4,121.3,0.2,75.2,843.9
80.5,121.3,0.2,75.3,827.3
80.6,121.2,0.2,75.3,842.9
80.7,120.9,0.2,75.2,839.5
81,120.6,0.2,75.3,804.9
81.3,120.1,0.2,75.5,848.3
81.9,119.6,0.2,75.6,826.3
82.5,119.3,0.2,75.8,807.8
83.1,119.3,0.2,75.7,818.5
84,119.6,0.2,75.7,852.2
84.3,120,0.3,75.6,834.1
84.3,120.6,0.4,75.6,825.8
84.1,121.5,0.4,75.4,813.6
84.1,121.5,0.4,75.4,807.3
84,121.7,0.4,75.3,800
83.9,121.6,0.4,75.3,866.8
84,121.1,0.4,75.3,848.3
84.1,120.3,0.4,75.4,840.5
84.2,119.7,0.4,75.5,866.3
84.3,119.7,0.4,75.5,842.9
84.3,120.3,0.4,75.5,827.3
84.2,120.9,0.4,75.5,850.2
84.1,121.4,0.4,75.5,835.1
83.9,121.7,0.4,75.5,822.4
83.7,121.7,0.4,75.3,824.9
83.7,121.4,0.4,75.2,820.5
83.8,120.7,0.4,75.2,844.4
83.9,119.6,0.4,75.1,837.5
83.9,119.6,0.4,75.1,837.5
84,120,0.4,75.1,850.7
83.9,120.6,0.4,75,811.7
83.8,121.2,0.4,75.1,806.8
83.7,121.6,0.4,75,832.2
83.5,121.8,0.4,75,815.6
83.5,121.6,0.4,75,817.1
83.4,121.1,0.4,74.9,829.7
83.4,120.3,0.4,74.7,874.6
83.4,119.7,0.4,74.6,840.9
83.4,119.8,0.4,74.5,837.5
83.4,120.3,0.4,74.5,810.2
83.4,120.9,0.4,74.5,830.7
83.2,121.4,0.4,74.5,847.8
83,121.7,0.4,74.2,865.8
83,121.7,0.4,74.2,865.8
82.9,121.3,0.4,74.2,842.9
82.9,120.5,0.4,74.1,806.3
82.8,119.8,0.4,74,835.6
82.7,119.6,0.4,73.9,818
82.6,120.1,0.4,73.8,807.8
82.4,120.6,0.4,73.7,842.4
82.1,121.2,0.4,73.6,840
81.7,121.4,0.4,73.6,865.3
81.2,121.3,0.4,73.6,836.1
80.7,121,0.4,73.6,818
80.5,120.2,0.4,73.6,834.6
80.4,119.6,0.3,73.6,866.3
80.4,119.4,0.3,73.4,840.5
80.3,120,0.3,73.2,828.3
80.3,120,0.3,73.2,828.3
80.3,120.5,0.3,73.2,834.6
80.2,120.9,0.3,73.2,821.9
80.2,121.2,0.3,73.2,837
80.2,121.3,0.3,73.2,824.9
80.1,121.2,0.3,73.2,822.4
80.1,120.9,0.3,73.2,839.5
80.1,120.4,0.3,73.2,844.4
80.1,119.7,0.3,73.1,834.1
80.1,119.4,0.3,73,840.5
80.1,119.5,0.3,72.9,826.3
80.1,120,0.3,72.9,836.6
80,120.4,0.3,72.9,831.7
80,120.9,0.3,72.9,826.3
79.9,121.3,0.3,72.8,821.9
79.9,121.3,0.3,72.8,821.9
79.8,121.2,0.3,72.9,841.4
79.8,120.9,0.3,72.9,838.5
79.8,120.4,0.3,72.8,809.3
79.7,119.8,0.3,72.7,829.7
79.6,119.4,0.3,72.6,816.6
79.6,119.5,0.3,72.4,834.1
79.6,120,0.3,72.4,838.5
79.6,120.4,0.3,72.4,835.6
79.5,120.8,0.3,72.3,846.3
79.4,121.1,0.3,72.3,833.6
79.3,121.2,0.3,72.2,807.3
79.2,121.2,0.3,72.2,811.7
79.2,120.9,0.3,72.1,859.5
79.1,119.9,0.3,72,821.9
79.1,119.9,0.3,71.9,835.6
79.2,119.4,0.3,71.9,840.9
79.2,119.5,0.3,71.8,829.2
79.1,120,0.3,71.8,824.4
79,120.4,0.3,71.8,856.5
78.9,120.8,0.3,71.8,855.1
78.8,121.1,0.3,71.7,833.6
78.6,121.2,0.3,71.6,816.6
78.5,121.2,0.3,71.5,833.6
78.4,120.9,0.3,71.4,829.2
78.4,120.3,0.3,71.2,838
78.4,119.7,0.3,71.1,837
78.3,119.4,0.3,71.1,794.1
78.2,119.6,0.3,71,817.1
77.9,120.4,0.3,70.7,838.5
77.9,120.4,0.3,70.7,838.5
77.6,120.8,0.3,70.6,817.1
77.4,121,0.3,70.3,831.7
77.2,121,0.3,70.1,847.3
77.1,120.7,0.3,70,827.3
77,120.2,0.3,69.9,830.2
76.8,119.6,0.3,69.9,843.9
76.4,119.3,0.3,69.8,773.7
75.9,119.4,0.3,69.5,828.8
75.3,119.8,0.3,69.4,833.1
74.3,120.1,0.3,69.2,838
73.2,120.2,0.3,68.8,827.8
72.3,120.2,0.3,68.4,859.5
71.5,120,0.2,68.1,834.6
69.9,119.5,0.2,67.2,820
69.8,119.5,0.2,67,806.8
68.7,119.2,0.2,65.3,854.6
68.3,118.9,0.2,62.1,798
68.2,118.8,0.2,62,814.1
68.2,118.8,0.2,62,827.8
68.1,118.9,0.2,61.9,803.9
68.1,119.1,0.2,61.7,848.7
68.2,119.4,0.2,62,795.6
68.2,119.6,0.2,62.1,808.8
68.1,119.8,0.2,61.8,784.9
68.1,120,0.2,62,838.5
68.1,120,0.2,62,823.4
68,120.1,0.2,62,802.9
68,120,0.2,61.9,820
68,119.7,0.2,61.8,823.4
68,119.7,0.2,61.8,782
68,119.4,0.2,61.6,813.6
68.1,119.1,0.2,61.6,840
68.1,118.8,0.2,61.7,806.8
68.1,118.7,0.2,61.8,810.2
68.1,118.8,0.2,61.8,801.9
68,118.9,0.2,61.8,815.1
67.9,119.2,0.2,61.7,820
67.9,119.5,0.2,61.5,809.3
67.8,119.7,0.2,61.6,815.1
67.8,119.9,0.2,61.6,827.3
67.8,120,0.2,61.5,810.2
67.8,120.1,0.2,61.4,819.5
67.8,120.1,0.2,61.6,821
67.8,119.9,0.2,61.2,823.4
67.8,119.8,0.2,61.2,823.4
67.8,119.6,0.2,61.5,816.1
67.9,119.3,0.2,61.3,798.5
68,119,0.2,61.5,836.1
68,118.8,0.2,61.6,812.2
68,118.7,0.2,61.8,807.3
68,118.8,0.2,61.7,863.4
67.9,119,0.2,61.8,831.2
67.9,119.2,0.2,61.7,839.5
67.9,119.5,0.2,61.6,799
67.9,119.7,0.2,61.6,836.6
67.9,119.9,0.2,61.6,815.6
67.9,120,0.2,61.7,812.2
67.9,120.1,0.2,61.6,833.6
68,120,0.2,61.7,820
68,120,0.2,61.7,804.9
68,119.8,0.2,61.6,808.8
68,119.5,0.2,61.9,821.4
67.9,119.2,0.2,61.7,843.9
67.9,118.9,0.2,61.8,833.6
67.9,118.8,0.2,61.5,818
67.9,118.8,0.2,61.5,825.3
68,118.9,0.2,61.4,816.6
68.1,119.1,0.2,61.7,840
68.1,119.4,0.2,61.9,788.3
68.1,119.6,0.2,62,824.9
68,119.8,0.2,61.8,814.1
68,120,0.2,61.7,815.6
68,120.1,0.2,61.6,817.1
68.1,120.1,0.2,61.9,813.6
68.1,120.1,0.2,62,814.6
68.1,120,0.2,61.9,827.8
68.2,119.8,0.2,62,811.7
68.2,119.5,0.2,62,819
68.1,119.2,0.2,62,819
68.2,118.9,0.2,62,829.7
68.1,118.8,0.2,61.6,817.5
68.1,118.8,0.2,61.8,801.5
68.2,118.9,0.2,61.8,818
68.3,119.2,0.2,61.7,810.7
68.3,119.4,0.2,61.8,836.6
68.3,119.6,0.2,62.2,798
68.3,119.8,0.2,62.3,817.1
68.2,120,0.2,62.1,819
68.2,120.1,0.2,61.9,855.6
68.2,120.1,0.2,62,855.6
68.1,120,0.2,62.3,828.3
68.1,119.9,0.2,61.9,836.6
68.2,119.7,0.2,61.8,791.2
68.2,119.4,0.2,62,815.6
68.2,119.1,0.2,62.1,811.7
68.2,118.8,0.2,62.2,818
68.2,118.7,0.2,62,797.1
68.2,118.8,0.2,62,826.8
68.1,119,0.2,62,835.1
68.1,119.3,0.2,62,816.1
68.1,119.5,0.2,61.8,825.3
68,119.7,0.2,61.7,797.1
68,119.9,0.2,61.7,843.4
68.1,120,0.2,61.9,814.1
68.1,120.1,0.2,62,814.1
68.1,120.1,0.2,62.1,823.4
68.1,120,0.2,61.9,805.4
68,119.8,0.2,61.9,809.3
68,119.6,0.2,61.6,838
68,119.3,0.2,61.7,787.8
68,119,0.2,61.7,809.7
68,118.8,0.2,61.5,827.8
68.1,118.7,0.2,61.7,813.2
68.1,118.9,0.2,61.8,807.8
68.1,119.1,0.2,61.9,802.4
68,119.4,0.2,61.8,808.8
68,119.6,0.2,61.6,834.1
68,119.8,0.2,61.6,847.3
68,120.1,0.2,61.7,808.3
68,120.1,0.2,61.7,809.7
68.1,120.1,0.2,61.7,821.9
68.1,120.1,0.2,61.8,814.6
68.1,120,0.2,61.8,814.6
68,119.7,0.2,61.6,806.3
68,119.5,0.2,61.7,810.7
68,119.2,0.2,61.8,818.5
67.9,118.9,0.2,61.6,815.6
67.9,118.8,0.2,61.6,825.3
68,118.8,0.2,61.6,821.4
68.1,118.9,0.2,61.8,808.8
68.1,119.2,0.2,61.8,810.2
68,119.4,0.2,61.8,825.8
68,119.6,0.2,61.7,831.2
67.9,119.9,0.2,61.6,810.2
---,119.9,---,---,---
67.9,120,0.2,61.7,831.7
67.8,120.1,0.2,61.5,816.1
67.9,120,0.2,61.4,820
68,119.8,0.2,61.6,825.8
68,119.6,0.2,61.8,823.4
68,119.3,0.2,61.9,862.4
68,119,0.2,61.8,835.6
68,118.8,0.2,61.8,840
67.9,118.7,0.2,61.7,796.6
67.9,118.8,0.2,61.4,816.6
67.9,119.1,0.2,61.6,818
68,119.3,0.2,61.8,813.2
67.9,119.6,0.2,61.6,828.3
68.1,119.9,0.2,61.6,830.2
68.1,119.9,0.2,61.7,830.2
68,120,0.2,61.8,829.2
68,120.1,0.2,61.7,812.2
67.9,120.1,0.2,61.6,837
67.9,120,0.2,61.5,838
67.9,119.8,0.2,61.5,840
68,119.5,0.2,61.7,809.3
68.1,119.3,0.2,61.7,843.4
68.1,119,0.2,61.8,811.7
68.1,118.8,0.2,62.1,828.8
68.2,118.8,0.2,61.9,829.2
68.1,118.9,0.2,61.9,808.3
68.1,119.1,0.2,61.9,815.6
68,119.4,0.2,61.7,821
68,119.8,0.2,61.8,835.6
68,119.8,0.2,61.7,835.6
68.1,120,0.2,61.7,829.7
68.1,120.1,0.2,61.8,799
68.1,120.1,0.2,61.8,823.4
68.1,120.1,0.2,62,807.3
68.1,120,0.2,61.9,819.5
68.1,119.8,0.2,61.8,815.6
68,119.5,0.2,61.7,818.5
68,119.2,0.2,61.6,813.6
68,119,0.2,61.8,836.1
68.1,118.8,0.2,61.8,827.3
68.2,118.8,0.2,61.9,807.3
68.2,119,0.2,61.8,783.9
68.2,119.2,0.2,61.9,843.9
68.1,119.6,0.2,61.9,825.8
68.1,119.6,0.2,62,848.3
68.1,119.8,0.2,61.8,825.8
68,120,0.2,61.8,808.3
68,120.1,0.2,61.8,836.1
68,120.1,0.2,61.6,784.9
68.2,120.1,0.2,61.8,797.1
68.2,119.9,0.2,61.9,799.5
68.3,119.7,0.2,62,784.4
68.3,119.4,0.2,62,828.3
68.3,119.1,0.2,62.2,819
68.3,118.9,0.2,62,835.6
68.2,118.7,0.2,62,799.5
68.2,118.8,0.2,62,809.7
68.2,119,0.2,61.9,824.9
68.3,119.5,0.2,62,845.3
68.3,119.5,0.2,62,845.3
68.3,119.7,0.2,62,805.8
68.3,119.9,0.2,62.1,801.9
68.3,120,0.2,62.2,824.9
68.3,120.1,0.2,62.1,810.2
68.2,120.1,0.2,62,832.7
68.2,120,0.2,62,840
68.2,119.9,0.2,61.9,823.9
68.3,119.7,0.2,61.9,822.9
68.4,119.4,0.2,62,833.1
68.5,119.1,0.2,62.1,822.9
68.6,118.8,0.2,62.2,809.7
68.6,118.7,0.2,62.3,812.2
68.5,118.8,0.2,62.3,825.8
68.4,119.3,0.2,62.3,838.5
68.4,119.3,0.2,62.3,838.5
68.4,119.6,0.2,62.2,846.3
68.4,119.8,0.2,62.3,810.2
68.4,120,0.2,62.1,810.2
68.5,120.1,0.2,62.2,804.4
68.5,120.1,0.2,62.2,812.7
68.6,120.1,0.2,62.2,810.2
68.6,120,0.2,62.4,804.4
68.5,119.9,0.2,62.3,830.7
68.4,119.6,0.2,62.3,803.4
68.5,119.3,0.2,62.2,823.9
68.4,119.1,0.2,62.2,833.6
68.5,118.8,0.2,62.1,823.9
68.5,118.8,0.2,62.2,818.5
68.7,119,0.2,62.4,791.7
68.7,---,0.2,62.5,791.7
68.7,119.3,0.2,62.5,816.1
68.7,119.6,0.2,62.5,797.1
68.6,119.8,0.2,62.6,805.8
68.5,120,0.2,62.4,826.8
68.5,120.1,0.2,62.3,802.4
68.5,120.1,0.2,62.3,809.7
68.5,120.1,0.2,62.5,831.7
68.5,120,0.2,62.5,834.1
68.5,119.8,0.2,62.3,810.2
68.5,119.5,0.2,62.4,833.1
68.5,119.2,0.2,62.5,834.1
68.5,119,0.2,62.4,834.1
68.4,118.8,0.2,62.4,838
68.6,118.9,0.2,62.3,808.8
68.6,118.9,0.2,62.3,844.8
68.6,119.1,0.2,62.4,800
68.6,119.4,0.2,62.4,825.8
68.6,119.6,0.2,62.5,816.6
68.6,119.8,0.2,62.6,835.1
68.6,120,0.2,62.6,787.3
68.5,120.1,0.2,62.7,824.4
68.5,120.1,0.2,62.5,826.3
68.4,120.1,0.2,62.5,799.5
68.4,120,0.2,62.3,835.1
68.5,119.8,0.2,62.3,814.6
68.6,119.5,0.2,62.4,797.1
68.5,119.2,0.2,62.4,813.2
68.5,118.9,0.2,62.4,840
68.5,118.7,0.2,62.4,830.2
68.5,118.8,0.2,62.4,830.2
68.5,118.9,0.2,62.4,825.8
68.4,119.2,0.2,62.2,829.2
68.4,119.4,0.2,62.2,825.3
68.4,119.7,0.2,62.1,839
68.5,119.9,0.2,62.1,816.6
68.5,120,0.2,62.2,794.1
68.5,120.1,0.2,62.2,837.5
68.6,120.1,0.2,62.3,808.3
68.5,120,0.2,62.4,816.1
68.5,119.9,0.2,62.5,830.7
68.4,119.7,0.2,62.3,823.9
68.4,119.4,0.2,62.3,825.8
68.4,119.1,0.2,62.3,814.1
68.4,118.8,0.2,62.2,799
68.4,118.8,0.2,62.2,799
68.4,118.8,0.2,62.2,809.3
68.4,119,0.2,62.2,836.6
68.4,119.2,0.2,62.1,861.4
68.3,119.5,0.2,62.1,821
68.3,119.7,0.2,61.9,824.4
68.3,119.9,0.2,61.9,794.6
68.4,120.1,0.2,62,801.9
68.4,120.1,0.2,62.1,813.6
68.5,120.1,0.2,62.3,823.4
68.5,120.1,0.2,62.3,828.8
68.5,119.9,0.2,62.4,844.4
68.5,119.6,0.2,62.4,810.7
68.5,119.3,0.2,62.4,808.8
68.4,118.9,0.2,62.1,802.9
68.4,118.9,0.2,62.1,818.5
68.4,118.8,0.2,62.1,814.6
68.4,118.9,0.2,61.9,816.1
68.5,119,0.2,62.1,820
68.5,119.3,0.2,62.1,818
68.6,119.5,0.2,62.1,805.4
68.5,119.7,0.2,62.2,830.2
68.5,119.9,0.2,62.5,823.4
68.5,120,0.2,62.3,838
68.5,120.1,0.2,62.2,836.1
68.5,120.1,0.2,62.1,821
68.5,120.1,0.2,62.1,828.8
68.5,119.9,0.2,62.2,813.6
68.6,119.7,0.2,62.2,812.7
68.6,119.1,0.2,62.2,803.9
68.6,119.1,0.2,62.2,826.3
68.7,118.8,0.2,62.4,816.1
68.7,118.7,0.2,62.5,830.2
68.6,118.8,0.2,62.3,834.1
68.6,119,0.2,62.3,803.9
68.6,119.3,0.2,62.3,816.1
68.6,119.5,0.2,62.4,824.4
68.7,119.8,0.2,62.5,835.6
68.7,120,0.2,62.5,806.8
68.8,120.1,0.2,62.6,816.6
68.8,120.1,0.2,62.5,796.6
68.8,120.1,0.2,62.3,811.2
68.8,120,0.2,62.5,826.3
68.8,119.9,0.2,62.5,827.3
68.6,119.4,0.2,62.6,806.3
68.6,119.4,0.2,62.6,806.3
68.6,119.1,0.2,62.4,840.5
68.6,118.9,0.2,62.3,800
68.7,118.8,0.2,62.4,822.4
68.8,118.8,0.2,62.5,825.3
68.8,119,0.2,62.5,799
68.8,119.3,0.2,62.5,801.5
68.8,119.5,0.2,62.5,793.7
68.8,119.8,0.2,62.6,780.5
68.8,119.9,0.2,62.7,835.1
68.7,120.1,0.2,62.5,775.1
68.7,120.1,0.2,62.3,820.5
68.8,120.1,0.2,62.6,810.7
68.9,120.1,0.2,62.7,795.6
69,119.7,0.2,62.7,820.5
69,119.7,0.2,62.8,815.6
69,119.4,0.2,62.9,809.3
69,119.1,0.2,62.9,828.3
69,118.8,0.2,62.8,831.7
69,118.7,0.2,62.7,805.8
68.9,118.8,0.2,62.7,826.8
68.9,119,0.2,62.7,811.7
68.9,119.3,0.2,62.5,807.8
69,119.6,0.2,62.5,815.6
69,119.8,0.2,62.7,834.1
69.1,120,0.2,62.8,839.5
69.2,120.1,0.2,62.9,807.3
69.2,120.2,0.2,63,822.4
69.3,120.3,0.2,63.2,824.4
69.3,120.1,0.2,63.1,813.2
69.3,120,0.2,63.1,823.4
69.3,119.8,0.2,63.2,824.9
69.3,119.6,0.2,63,827.8
69.3,119.3,0.2,62.9,822.9
69.3,119,0.2,63.1,821
69.4,118.9,0.2,63.1,805.8
69.5,118.9,0.2,63.1,805.4
69.6,119.1,0.2,63.2,802.4
69.7,119.4,0.2,63.3,821.4
69.7,119.6,0.2,63.3,828.8
69.7,119.9,0.2,63.6,807.8
69.8,120.1,0.2,63.9,817.5
69.7,120.2,0.2,64,816.6
69.6,120.2,0.2,63.8,809.7
69.1,120.1,0.2,63.7,821
69.1,120.1,0.2,63.6,821
68.8,119.9,0.2,63,821.9
68.7,119.7,0.2,62.4,832.2
68.8,119.4,0.2,62.5,815.6
68.8,119.1,0.2,62.6,832.7
68.7,118.9,0.2,62.6,791.2
68.8,118.8,0.2,62.5,827.8
68.8,118.8,0.2,62.4,793.7
68.9,119,0.2,62.7,830.2
68.9,119.2,0.2,62.7,844.8
69,119.5,0.2,62.5,826.3
69,119.7,0.2,62.7,850.2
69,119.9,0.2,62.7,834.1
69,120,0.2,62.7,816.6
69,120.1,0.2,62.7,832.7
69,120.1,0.2,62.7,832.7
68.9,120.1,0.2,62.7,815.1
68.9,120,0.2,62.8,810.7
69,119.7,0.2,62.9,818
69.1,119.5,0.2,62.9,817.1
69.1,119.1,0.2,62.9,821
69.1,118.9,0.2,62.8,815.6
69.2,118.7,0.2,62.7,792.2
69.2,118.7,0.2,62.9,814.1
69.1,118.9,0.2,63,806.3
69.1,119.2,0.2,62.8,811.2
69.1,119.4,0.2,62.7,820.5
69.1,119.7,0.2,62.8,838.5
69.1,119.9,0.2,62.9,810.7
69.2,120.1,0.2,62.9,864.8
69.2,120.1,0.2,62.9,830.2
69.1,120.1,0.2,62.9,837.5
69.2,120.1,0.2,63,798
69.2,119.9,0.2,62.9,803.9
69.2,119.7,0.2,63.1,803.9
69.1,119.5,0.2,63,830.7
69.1,119.2,0.2,62.8,813.2
69.1,118.9,0.2,62.8,807.3
69.2,118.8,0.2,62.8,799
69.2,118.8,0.2,62.9,813.2
69.2,118.9,0.2,63.1,803.4
69.3,119.2,0.2,63.1,804.4
69.3,119.4,0.2,63,830.2
69.3,119.6,0.2,63.2,820.5
69.3,119.9,0.2,63.3,821
69.3,119.9,0.2,63.3,821
69.3,120.1,0.2,63.3,810.7
69.3,120.1,0.2,63.3,826.3
69.3,120.1,0.2,63.1,818
69.3,120,0.2,63,839
69.4,119.8,0.2,63.1,820.5
69.4,119.5,0.2,63,833.1
69.4,119.2,0.2,63.2,815.6
69.5,118.9,0.2,63.3,825.3
69.6,118.7,0.2,63.4,784.4
69.6,118.7,0.2,63.4,836.6
69.6,118.8,0.2,63.5,805.8
69.6,119.1,0.2,63.4,805.4
69.5,119.3,0.2,63.4,823.4
69.5,119.8,0.2,63.4,832.7
69.5,119.8,0.2,63.4,832.7
69.6,120,0.2,63.5,825.8
69.6,120.1,0.2,63.5,834.6
69.6,120.2,0.2,63.6,813.6
69.7,120.2,0.2,63.5,808.8
69.7,120,0.2,63.5,807.3
69.7,119.9,0.2,63.5,810.7
69.7,119.6,0.2,63.7,819.5
69.8,119.3,0.2,63.6,830.2
69.8,119.1,0.2,63.8,803.4
69.8,118.9,0.2,63.8,786.3
69.8,118.8,0.2,63.8,807.3
69.9,119,0.2,63.8,813.2
69.9,119.2,0.2,63.7,799
70,119.7,0.2,64,815.1
70,119.7,0.2,64,840.9
70,120,0.2,64,830.2
70,120.2,0.2,64.1,833.1
69.9,120.3,0.2,64,849.2
69.7,120.5,0.2,64,830.7
69.4,120.7,0.2,63.7,869.7
69,120.8,0.2,63.3,879.5
68.2,120.8,0.2,62,898
67.7,120.5,0.2,61.2,898.5
---,120.2,---,---,---
67,119.7,0.2,58.6,884.3
69.8,119.2,0.2,55.1,876.5
75.2,119,0.2,58.8,918
76.5,119.1,0.2,69.8,927.2
76.3,119.7,0.2,69.5,913.6
76.2,119.8,0.2,69.4,913.6
75,120.4,0.3,69.4,959.4
72.6,120.9,0.3,66.5,887.7
71.4,121.2,0.4,61.4,1001.8
72,121.3,0.4,61.9,971.1
73.2,121.1,0.3,62.8,971.1
74.9,120.7,0.3,64.6,974
76.6,120.1,0.3,67.2,1000.8
78,119.6,0.3,69.2,1011.1
78.8,119.4,0.3,72.9,1021.8
78.7,119.7,0.3,72.9,1012.1
78.5,120.1,0.3,72.8,975.5
78.3,120.5,0.3,72.6,988.7
78,120.9,0.3,72.4,1021.3
77.4,121,0.3,71.9,1006.7
77.4,120.9,0.3,71.9,995
77.2,120.6,0.3,71.7,1030.1
77,120.1,0.3,71.4,1016.4
76.6,119.6,0.3,71.2,1006.7
76.2,119.5,0.3,70.9,1009.6
75.5,119.8,0.3,70.5,1034
74.4,120.2,0.3,70,1031.1
72.6,120.7,0.3,69,1001.8
70,120.9,0.3,67.2,1013.5
67,120.9,0.3,63.1,1005.2
66.2,120.8,0.3,57.7,977.4
66.3,120.3,0.3,58.1,961.8
66.3,119.8,0.3,58.1,966.7
66.4,119.5,0.3,58.1,946.2
66.7,119.9,0.3,58.3,981.8
66.7,120,0.3,58.3,955.5
66.7,120.5,0.3,58.3,984.3
67,120.9,0.3,58.2,979.4
67.2,121.1,0.3,58.8,1013.5
67.5,121.1,0.3,59,995.5
67.7,120.9,0.3,59.3,967.7
68,120.4,0.3,59.7,967.2
68.2,119.8,0.3,59.7,947.2
68.6,119.4,0.3,59.9,981.3
69,119.4,0.3,60.1,972.1
69.7,119.8,0.3,60.5,967.2
70.6,120.3,0.3,61,969.2
71.9,120.8,0.3,61.8,977
73.6,121.1,0.3,63.3,983.3
75.1,121.3,0.3,66.8,979.4
75.1,121.3,0.3,66.9,964.8
75.5,121.1,0.3,67.1,973.1
75.9,120.6,0.3,67.5,1000.4
76.7,120,0.3,68.1,974
77.7,119.5,0.3,69.2,963.8
79,119.5,0.3,71.1,974.5
79.4,120,0.3,74,1031.6
79.1,120.5,0.3,74,1027.7
78.7,121,0.3,74,1024.2
78,121.4,0.3,74,1055.9
77.4,121.8,0.3,73.5,1328.4
76.4,122.1,0.3,72.9,1316.7
74.4,122.3,0.3,71.6,1329.9
71.2,122.4,0.3,68.4,1306
70.9,122.3,0.3,61,1252.4
---,122.3,---,---,1252.4
